term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
позаниматься 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
позволить 0.001383 0 0 0 0.002548 0 0 0.001138 0.003576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
позволять 0.004149 0.000826 0.000911 0 0.002548 0 0.002586 0.001138 0.011919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000843 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0.000687 0 0
позволяющие 0 0 0 0 0 0 0 0 0 0 0.000792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
позвонить 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
поздний 0 0.000826 0 0 0.001274 0 0 0 0.001192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
поздно 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0.000928 0.000339 0 0 0 0.00034 0 0 0 0 0 0
поздравлять 0 0 0.000911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
позитивный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0 0 0 0 0 0 0 0 0 0 0 0 0.002635 0 0 0 0 0 0 0 0 0 0 0 0.002083 0 0 0 0 0 0 0 0 0 0 0 0 0.002699 0.002649 0.002703 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
позиционирование 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001318 0 0 0 0 0 0 0 0 0 0 0 0.001042 0 0 0 0 0 0 0 0 0 0 0.000434 0 0.00135 0.001325 0.001351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
позиционировать 0 0 0 0 0 0 0 0 0 0.000739 0 0 0 0 0 0 0 0 0 0 0 0.000603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0 0 0 0.000433 0.00042 0 0 0 0 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
позиция 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001031 0 0 0 0 0 0 0
познавательный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0 0.0006 0 0.000433 0.00042 0 0 0 0 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
познакомить 0 0.000826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
познакомиться 0 0.000826 0 0 0 0 0 0 0 0 0 0 0 0.000871 0.001866 0 0 0.000877 0 0 0.001067 0 0 0 0 0 0 0 0 0 0.000736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001326 0 0.000425 0 0.000678 0 0 0 0 0 0 0 0 0.001351 0 0 0 0 0 0 0 0 0 0 0 0 0.000687 0 0
поиск 0.002766 0.005785 0.005464 0.002608 0.002548 0.001965 0.006034 0.001138 0.004768 0.001478 0.001585 0 0 0.000871 0.000933 0.000867 0.001904 0.000877 0.00105 0.000705 0.001067 0.001206 0.000953 0.00073 0.001232 0.000923 0.000962 0.000945 0.001078 0 0.000736 0.001417 0 0.002469 0.001095 0.000981 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0.001247 0.000652 0.000653 0.000646 0.001345 0.001698 0 0.003359 0.000573 0.001369 0.002091 0.000915 0.001653 0.000991 0.001346 0 0.001318 0.001801 0.001523 0.001733 0.002939 0.001378 0.001595 0.00137 0.002551 0.001658 0.001182 0.000632 0.001042 0.002162 0 0.001852 0.002124 0.000843 0.001357 0.001357 0.001374 0.00137 0.001381 0.001735 0.001377 0.00135 0.001325 0.001351 0.001718 0.000609 0.000546 0.000928 0.001695 0.000634 0.001348 0.001031 0.001362 0.002096 0.001088 0.001131 0.001374 0.001148 0.001225
поискать 0 0 0 0 0 0 0 0 0 0.000739 0 0 0 0.000871 0.000933 0.000867 0.000635 0.000877 0.00105 0 0.001067 0.000603 0.000953 0.00073 0.001232 0.000923 0.000962 0.000945 0.001078 0 0.000736 0.000709 0 0.001235 0.001095 0.000981 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0.001247 0.000652 0.000653 0.000646 0.000672 0.000424 0.001294 0 0.000573 0.000685 0.000418 0.000915 0.000826 0.000991 0 0 0.001318 0.0006 0.000762 0.000433 0.00042 0.000689 0.000638 0.000685 0 0.000829 0.001182 0.000632 0.001042 0.000432 0 0.000926 0.000425 0.000843 0.000678 0.000678 0.000687 0.000685 0.000691 0.000434 0.000688 0.00135 0.001325 0.001351 0.000687 0.000609 0.000546 0.000928 0.000678 0.000634 0.000674 0.001031 0.000681 0.001048 0.001088 0.001131 0.000687 0.001148 0.001225
поисковик 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0 0 0 0.000433 0.00042 0 0 0 0 0 0 0 0 0.000432 0 0 0.000425 0 0.000678 0.000678 0.000687 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0.000674 0 0 0 0 0 0.000687 0 0
поисковый 0 0 0 0 0 0 0 0 0.001192 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0 0.0006 0 0.000433 0.00042 0 0 0 0 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
пойма 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0 0.000434 0 0 0 0 0.000344 0 0 0 0 0 0 0 0 0 0 0 0 0 0
пойти 0.001383 0 0.000911 0 0 0 0.000862 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0.000672 0.000849 0 0 0.000573 0.000685 0.000836 0 0 0 0 0 0 0.0006 0 0.000867 0.00084 0.000689 0.000638 0.000685 0 0 0 0 0 0.000865 0 0 0.00085 0 0.000678 0.000678 0.000687 0.000685 0.000691 0.000867 0.000688 0 0 0 0.000687 0.000609 0 0 0.000678 0.000634 0.000674 0 0.000681 0 0 0 0.000687 0 0
пока 0 0.000826 0.000911 0 0 0 0.000862 0.001138 0 0 0 0 0.001325 0.002613 0.002799 0.000867 0.001269 0.001754 0 0.000705 0 0 0 0 0 0 0 0 0 0.001771 0 0 0.002016 0 0 0.000981 0.001243 0.001245 0.00125 0.001279 0.001272 0.00126 0.001267 0 0.001304 0.001305 0.001293 0.001681 0.000849 0.001294 0.00112 0.001147 0.001712 0.000836 0 0 0 0.001346 0.001238 0.002635 0.0006 0 0.0013 0.00084 0.001723 0.001276 0.00137 0 0 0 0.000632 0.001042 0.000865 0.001326 0 0.00085 0 0.001357 0.001357 0.001374 0.001713 0.001727 0.000867 0.001721 0.002699 0.002649 0.002703 0.001718 0.001218 0.001638 0.001855 0.001695 0.000634 0.000674 0.002062 0.001702 0.001048 0.002176 0.002262 0.001374 0.002296 0
показатель 0 0 0 0.003911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000633 0 0 0 0 0 0 0 0 0 0.001027 0.000418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0.00034 0 0 0 0 0 0
показать 0.001383 0 0 0.001304 0.001274 0 0 0 0 0.000739 0 0 0 0 0 0.000867 0.001269 0.000877 0.00105 0.000705 0.001067 0.001809 0.000953 0.00073 0.001232 0.000923 0.000962 0.000945 0.002155 0 0.000736 0.000709 0.001008 0.001235 0.002191 0 0 0 0 0 0 0 0 0.002494 0 0 0 0 0 0 0 0.000573 0 0 0.000915 0.001653 0.000991 0 0 0 0.0012 0.000762 0 0 0 0 0 0 0.000829 0.001182 0.001264 0.001042 0.000432 0 0.000926 0 0.000843 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0.000609 0 0 0 0.000634 0.000674 0 0 0.001048 0 0 0.000687 0 0.001225
показаться 0 0 0 0.001304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001009 0.000849 0 0 0.001147 0.001027 0.000836 0 0 0 0 0 0 0 0 0.000867 0.00084 0.001034 0.000957 0.001028 0 0 0 0.000632 0 0.000865 0.001326 0 0.00085 0 0 0 0 0.001028 0.001036 0.000867 0.001033 0 0 0 0.001031 0.001218 0 0 0.001017 0 0 0 0.001021 0 0 0 0 0 0
показывать 0.001383 0 0.002732 0 0 0 0.000862 0 0.001192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001009 0 0 0 0.000573 0.001027 0 0 0 0 0 0 0 0 0 0 0.00042 0.001378 0.001276 0.001028 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001028 0.001036 0 0.001033 0 0 0 0.001031 0.000609 0 0 0.001017 0 0 0 0.001021 0 0 0 0 0 0
покрыть 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001092 0 0 0 0 0 0 0 0 0 0 0 0
покупателей 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
покупать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008403 0 0.002134 0 0.001907 0 0.001232 0.001845 0.001925 0.00189 0 0 0 0 0 0 0 0.000981 0 0 0 0 0 0 0.000633 0 0 0 0 0.000672 0 0 0 0 0.000685 0 0 0 0 0.001346 0 0 0 0 0 0 0.000689 0.000957 0.000685 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000685 0.000691 0 0.000688 0 0 0 0.000687 0 0.000546 0 0.000678 0 0 0 0.000681 0 0 0 0 0 0
покупка 0 0 0 0 0 0 0 0 0 0.000739 0.000792 0 0 0.000871 0.000933 0 0 0.001754 0 0.000705 0 0 0 0.00073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0.0006 0 0 0 0 0 0 0 0 0 0.001264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0.000634 0 0 0 0.001048 0 0 0 0 0
полгода 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000736 0 0.001008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0.001092 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
поле 0 0 0.002732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
полезно 0 0 0.000911 0 0.001274 0 0 0 0 0.00813 0 0 0 0 0 0.000867 0 0.000877 0.00105 0 0.002134 0.007841 0.00286 0.00073 0.002463 0.002768 0.002887 0.002836 0.002155 0 0.0081 0.008505 0 0.006173 0.003286 0 0 0 0 0 0 0 0 0.004988 0 0 0 0.000336 0.001273 0 0 0.002294 0.000342 0.001255 0.00366 0.004132 0.001982 0 0 0 0.001801 0.007616 0.0013 0.001259 0.000345 0.000319 0.000343 0 0.005804 0.004728 0.002528 0.001042 0.001297 0 0.00463 0.001274 0.006745 0.000678 0.000678 0.000687 0.000343 0.000345 0.001301 0.000344 0 0 0 0.000344 0.002436 0.000546 0 0.000339 0.000634 0.000674 0 0.00034 0.001048 0 0 0.000687 0 0.004902
полезность 0 0 0 0 0 0 0 0 0 0.000739 0 0 0 0 0 0 0 0 0.00105 0 0.001067 0.000603 0.000953 0 0.001232 0.000923 0.000962 0.000945 0.001078 0 0.000736 0.000709 0 0.001235 0.001095 0 0 0 0 0 0 0 0 0.001247 0 0 0 0 0 0 0 0 0 0 0.000915 0.000826 0.000991 0 0 0 0 0.000762 0 0 0 0 0 0 0.000829 0.001182 0 0 0 0 0.000926 0 0.000843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001225
полезный 0.001383 0.001653 0.000911 0.001304 0.001274 0.000982 0.001724 0.002275 0.001192 0 0 0.000425 0 0.013937 0.014925 0.005204 0.023477 0.011404 0 0.000705 0 0 0 0.010226 0 0 0 0 0 0 0 0 0 0 0 0 0.022996 0.023039 0.023125 0.023657 0.023537 0.023314 0.023433 0 0.02412 0.024151 0.023917 0.018157 0.018676 0 0 0.016055 0.018487 0.017984 0 0 0 0 0 0.003953 0.009604 0 0.018631 0.018052 0.018608 0.017549 0.018499 0 0 0.001182 0.010746 0.003125 0.018591 0.001326 0.000926 0.018267 0 0.016282 0.016282 0.016484 0.018499 0.018646 0.018647 0.018589 0.004049 0.003974 0.005405 0.018557 0.017052 0.022938 0.013915 0.018311 0.010139 0.016846 0.01134 0.018386 0.007338 0.01197 0.012443 0.016484 0.012629 0.001225
ползной 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0 0 0 0 0 0 0 0 0
полина 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0.001357 0.001357 0.001374 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0.000546 0 0.000339 0.001267 0.002022 0 0.00034 0 0 0 0.001374 0 0
политик 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
политика 0.001383 0.000826 0.000911 0.001304 0.001274 0.000982 0.000862 0.001138 0.001192 0.000739 0.001585 0.008078 0.001325 0.000871 0.000933 0.000867 0.000635 0.000877 0.00105 0.000705 0.001067 0.000603 0.000953 0.00073 0.001232 0.000923 0.000962 0.000945 0.001078 0.000886 0.000736 0.000709 0.001008 0.001235 0.001095 0.000981 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0.001247 0.000652 0.000653 0.000646 0.000336 0.000424 0.002587 0.00112 0.000573 0.000342 0.000418 0.000915 0.000826 0.000991 0.001346 0.001238 0.001318 0.0006 0.000762 0.000433 0.00042 0.000345 0.000319 0.000343 0.00085 0.000829 0.001182 0.000632 0.001042 0.000432 0.001326 0.000926 0.000425 0.000843 0.000678 0.000678 0.000687 0.000343 0.000345 0.000434 0.000344 0.00135 0.001325 0.001351 0.000344 0.000609 0.000546 0.000928 0.000339 0.000634 0.000674 0.001031 0.00034 0.001048 0.001088 0.001131 0.000687 0.001148 0.001225
политический 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
полиция 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
полномочие 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
полностью 0 0 0 0.001304 0 0 0.000862 0 0 0.002217 0 0 0 0.000871 0.000933 0 0 0.000877 0.002101 0 0 0 0.000953 0 0.001232 0.000923 0.000962 0.000945 0 0 0 0.002126 0 0 0.001095 0 0 0 0 0 0 0 0 0.001247 0 0 0 0.000336 0.000849 0 0 0.000573 0.000342 0.000836 0.002745 0.002479 0.002973 0 0.001238 0 0 0 0.000867 0.00084 0.000345 0.000319 0.000343 0 0.002488 0 0.000632 0 0.000865 0 0 0.00085 0 0.000678 0.000678 0.000687 0.000343 0.000345 0.000867 0.000344 0 0 0 0.000344 0.000609 0.000546 0.001855 0.000339 0 0.000674 0 0.00034 0 0 0 0.000687 0 0
полноценный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0.000705 0.001067 0 0 0.001461 0 0 0 0 0 0 0.000736 0.000709 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0 0.000849 0 0 0.000573 0 0.000836 0 0 0.001982 0 0 0 0.001801 0 0.000867 0.00084 0 0 0 0 0.000829 0 0.001264 0 0.000865 0 0 0.00085 0 0 0 0 0 0 0.000867 0 0 0 0 0 0.000609 0 0 0 0.000634 0 0 0 0.001048 0 0 0 0 0.001225
полный 0 0 0 0.001304 0 0 0.001724 0.001138 0 0 0 0 0 0.002613 0.001866 0 0 0.002632 0 0 0 0.000603 0 0.00073 0 0 0 0 0 0 0 0 0 0.001235 0.001095 0 0 0 0 0 0 0 0 0 0 0 0.002586 0.000336 0.000424 0 0 0.000573 0.000342 0.000418 0 0 0 0 0 0.002635 0.0006 0 0.000433 0.00042 0.000345 0.000319 0.000343 0.002551 0 0 0 0.001042 0.000865 0 0 0.000425 0 0 0 0 0.000343 0.000345 0.000434 0.000344 0.00135 0.001325 0.001351 0.000344 0 0 0 0.000339 0 0 0 0.00034 0.001048 0 0 0 0 0
половина 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
половой 0 0 0 0 0 0 0 0 0 0 0.000792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
положение 0 0 0 0 0 0 0 0 0 0 0.003962 0.001701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0 0 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0 0 0 0 0 0 0 0 0
положительный 0 0 0 0 0 0 0 0 0 0 0 0 0.001325 0 0 0.001735 0 0.000877 0 0 0 0 0 0.00073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00172 0 0 0 0 0 0 0 0 0.0006 0 0 0 0 0 0 0 0 0 0.002528 0.001042 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0.001827 0.001092 0 0 0.001267 0.000674 0 0 0.001048 0 0 0.000687 0 0
полочка 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001742 0.001866 0 0 0.001754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0.000546 0.000928 0 0 0 0 0 0 0 0 0 0 0
полтора 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
