term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
предмет 0 0.002418 0 0 0 0 0 0 0 0 0.002319 0 0 0 0 0 0.000929 0 0.001536 0.001031 0.004684 0 0.004184 0 0.005406 0.004050 0.004224 0.004149 0 0 0 0 0 0 0 0 0.000910 0.000911 0.000914 0.000935 0.000930 0.000922 0.000926 0 0.000954 0.000955 0.000945 0.000492 0 0.001893 0 0 0.000500 0 0 0 0 0 0 0 0 0 0 0 0.000505 0.000467 0.000502 0.001244 0 0 0 0 0.000632 0.001940 0 0 0 0 0 0 0.000502 0.000505 0 0.000503 0 0 0 0.000503 0 0 0 0.000496 0 0 0 0.000497 0 0 0 0 0 0
предназначение 0 0 0 0.005673 0 0 0 0 0 0 0 0 0 0.007579 0.004059 0 0 0.003815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предназначить 0 0 0 0 0 0 0 0 0.005186 0 0 0 0 0 0 0 0.002763 0 0 0.003067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предоставить 0 0 0 0.011346 0 0 0 0 0 0 0.003446 0.009249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004994 0
предоставление 0 0 0 0.006093 0 0 0 0 0 0 0.007406 0.023839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предоставляемои 0 0 0 0 0 0 0 0 0 0 0.004493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предоставлять 0 0 0 0.013104 0.004269 0.003290 0.008664 0.003813 0 0 0.010621 0.004275 0.004439 0 0 0 0 0 0 0.002362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предоставляться 0 0 0 0 0 0 0 0 0 0 0.003446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004533 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005764 0.005878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предписание 0 0 0 0 0 0 0 0 0 0 0 0.002411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предполагать 0 0.003376 0 0 0 0 0 0 0.004872 0 0 0.001737 0 0 0 0 0 0 0 0.002882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предполагаться 0 0 0 0.007397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предположим 0 0.010785 0 0 0 0.004272 0.007500 0.009897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предпочитать 0 0 0 0 0.006481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предпочтение 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предприниматель 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002325 0 0 0 0 0 0 0 0.004113 0 0 0 0 0 0 0 0 0.004840 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001260 0 0 0 0 0.004866 0.014888 0 0 0 0.003408 0 0 0 0 0 0 0 0 0 0 0
предпринимать 0 0 0 0 0 0 0 0 0 0 0.004493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предприятие 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005001 0.008658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005245 0.002621 0.002655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предпроверочный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003315 0 0 0 0 0 0 0 0.005142 0 0 0 0 0.004029 0 0.003667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предсказание 0 0 0 0.007397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предсказать 0 0 0 0.007397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предсказывать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003322 0.003287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
представитель 0 0 0 0 0 0 0 0 0 0 0.000414 0.002000 0.000693 0.000911 0.000975 0.000907 0.000663 0.001376 0 0.000368 0 0 0 0.000764 0 0 0 0 0 0.000463 0 0 0.000527 0 0 0.000513 0.000650 0.000651 0.000653 0.000669 0.000665 0.000659 0.000662 0 0.000682 0.000682 0.000676 0.000351 0.000444 0.000676 0.001756 0.000600 0.000358 0.000437 0 0 0 0.000704 0.000647 0.001377 0.000627 0 0.000453 0.000439 0.000360 0.000333 0.000358 0.001333 0.000433 0 0.000661 0.001089 0.000452 0.000693 0 0.000444 0 0.000709 0.000709 0.000718 0.000358 0.000361 0.000453 0.000360 0.001411 0.001385 0.001413 0.000359 0.000637 0.000571 0.000970 0.000354 0.000662 0.000705 0.001078 0.000356 0.001096 0.001137 0.001182 0.000718 0.001200 0
представить 0 0 0.002927 0 0.004093 0.003155 0 0 0.003830 0 0.002545 0.001366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003518 0 0 0 0 0 0 0.002024 0 0 0 0 0 0 0 0 0 0 0 0.002686 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
представление 0 0.001828 0 0 0.002819 0.006522 0 0 0 0 0.001753 0.000941 0 0 0 0 0.001405 0 0 0 0 0 0 0 0 0 0 0 0 0.001961 0 0 0 0 0 0 0.001376 0.001379 0.001383 0.001414 0.001407 0.001394 0.001401 0 0.001443 0.001445 0.001430 0 0 0.002864 0 0.001268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001208 0 0 0 0 0 0 0 0 0 0 0 0
представлять 0 0.003859 0 0.012186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.009635 0 0 0 0 0 0 0
предстоять 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006588 0 0 0 0 0 0 0 0 0 0.004140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предусмотренный 0 0 0 0 0 0 0 0 0 0 0 0.004822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предусмотреть 0 0 0 0 0 0 0 0 0 0 0.002909 0.014054 0 0 0 0.003184 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002203 0 0 0 0 0 0 0 0 0 0 0.003827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003849 0 0 0 0 0
предъявить 0 0 0 0 0 0 0 0 0 0 0.004029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предъявление 0 0 0 0 0 0 0 0 0 0 0.004493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
предыдущий 0 0 0 0 0 0 0 0.003260 0 0 0 0 0 0 0 0 0 0 0 0.002020 0 0 0 0 0 0 0 0 0 0.002538 0 0 0 0 0 0.002811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003209 0.001642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001943 0.001943 0.001968 0 0 0 0 0 0 0 0 0.001745 0 0 0 0.001816 0.001931 0 0 0 0 0 0.001968 0 0
прежде 0.004110 0.004913 0.002707 0.003875 0.003786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001260 0 0 0 0 0.001242 0 0 0 0 0 0 0 0 0.001287 0.001248 0 0 0 0 0 0 0 0 0.001284 0 0 0.001263 0 0 0 0 0 0 0.001290 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
прежний 0 0 0 0 0.007227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
презентация 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002313 0 0 0 0 0 0 0 0 0 0.001360 0 0.002368 0.002100 0 0 0 0 0 0 0 0 0.002391 0 0 0 0.000644 0 0 0 0.001099 0.000656 0 0 0.001584 0.001900 0 0 0 0.001151 0.001461 0 0 0.000662 0.000612 0.000658 0 0.003179 0 0 0 0 0 0.001776 0 0 0 0 0 0.000658 0.001325 0 0.000660 0 0 0 0.000660 0.001168 0.002094 0 0.001300 0 0 0 0.000652 0 0 0 0 0 0.004700
презентовать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002159 0 0 0 0 0.001099 0 0 0 0 0 0 0 0 0 0 0 0 0.001025 0.001102 0 0 0 0 0 0 0 0.002975 0 0 0 0 0 0 0.001108 0.001394 0.001105 0 0 0 0 0 0 0 0.003268 0 0 0 0.001092 0 0 0 0 0 0
преимущество 0 0 0 0.003736 0 0 0 0 0.003415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003209 0.001642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002435 0 0 0.001811 0 0 0 0 0 0 0.001943 0.001943 0.001968 0 0 0 0 0 0 0 0 0.001745 0.001564 0 0 0 0.001931 0 0 0 0 0 0.001968 0 0
прекрасно 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001557 0 0 0 0 0.001535 0 0 0 0 0 0 0 0 0.001590 0.001542 0 0 0 0 0 0 0 0 0.001586 0 0 0.001561 0 0 0 0 0 0 0.001594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
прекрасный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001557 0 0 0 0 0.001535 0 0 0 0 0 0 0 0 0.001590 0.001542 0 0 0 0 0 0 0 0 0.001586 0 0 0.001561 0 0 0 0 0 0 0.001594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
прекратить 0 0 0 0 0 0 0 0 0 0 0.004029 0.008654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
прекращение 0 0 0 0 0 0 0 0 0 0 0.008064 0.008654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
премиальный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
премирование 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
преобразование 0.006017 0 0 0.005673 0 0 0.022501 0.004951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
преобразовать 0 0 0 0.006634 0 0 0 0.005790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
преобразовывать 0 0 0 0 0 0 0.004890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
препинание 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
препод 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002974 0 0 0 0 0.002928 0 0 0 0 0 0 0.002101 0 0.003037 0.002942 0 0 0 0 0 0 0 0 0.003030 0 0 0.002977 0 0 0 0 0 0 0.003037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
преподавание 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005945 0 0 0 0 0
преподаватель 0 0 0 0 0 0 0 0 0 0.001092 0 0 0.000326 0 0 0.002135 0.006092 0.000216 0.007499 0.001215 0.004991 0.001039 0.005162 0.004315 0.004547 0.005450 0.005212 0.005817 0.002653 0.001090 0.000906 0.001745 0.000744 0.001216 0.000270 0.000725 0.006120 0.005978 0.006000 0.006138 0.006107 0.006049 0.006080 0.000307 0.006098 0.005945 0.005887 0.002318 0.002194 0 0 0.001835 0.002444 0.002162 0.002027 0.001017 0.000488 0.000663 0.000914 0.000324 0.000886 0.001125 0.002346 0.002170 0.002375 0.002199 0.002361 0 0.001225 0.001164 0.001245 0.000256 0.002235 0 0.000684 0.002196 0.001453 0.002338 0.002338 0.002198 0.002446 0.002550 0.002242 0.002457 0.000332 0.000326 0.000333 0.002622 0.001949 0.001210 0.001142 0.002421 0.002028 0.002322 0.001015 0.002347 0.001290 0.001072 0.001392 0.002367 0.001413 0.001508
преподавать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001608 0.001610 0.001616 0.001652 0.001644 0.001629 0.001636 0 0.001685 0.001688 0.001670 0 0 0 0 0.002965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003148 0.002823 0.002399 0 0 0 0 0 0 0 0 0 0 0
преподнести 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001920 0.001923 0.001930 0.001973 0.001964 0.001945 0.001954 0 0.002013 0.002016 0.001995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
преподносить 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004070 0.004359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004336 0 0 0 0 0 0 0 0 0 0 0
престижный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
престол 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
преступление 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
преступность 0 0 0 0.007397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
претендовать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001951 0 0 0 0 0 0 0 0 0 0 0 0 0 0
претензия 0 0 0 0 0 0 0 0 0 0 0.007451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000790 0 0 0 0 0.000804 0 0 0 0 0 0 0 0 0 0 0 0.000811 0.000750 0.000806 0 0 0 0 0 0 0 0 0 0 0.001594 0.001594 0.001615 0.000806 0.000811 0 0.000809 0 0 0 0.000809 0 0.001283 0 0.000797 0.001490 0.001584 0 0.000799 0 0 0 0.001615 0 0
префикс 0 0 0 0 0.006481 0 0.008771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
